V,Instance,payoff,a,d,eta,epsilon,gamma,numNE,epx,time,equilibrium,maxWelfareA,maxWelfareD,SocialWelfare,PayoffD,PayoffA,PoSocialWelfare,PoSecurity,PoAggressivity,epx,traffic,degradation,num_iterations,num_dominance,num_equilibrium
10-,10-18,OBJ.Attacker,0.03,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.023649215698242200,"{'PayoffD': 374.4, 'PayoffA': -2.8000000000000007, 'SocialWelfare': 371.59999999999997, 'x': array([1., 1., 1., 0., 1., 1., 0., 1., 1., 1.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 1., 0., 0.]), 'traffic': 121.6, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.002, 'PoSocialWelfare': 1.008, 'encoding_x': '951.0', 'encoding_alpha': '4.0'}",0.7000000000000020,375.0,374.62,374.4,-2.8000000000000000,1.008,1.002,2.2500000000000000,0.0,121.6,0,2,0,2
10-,10-18,OBJ.Defender,0.03,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.026880264282226600,"{'PayoffD': 374.4, 'PayoffA': -19.5, 'SocialWelfare': 354.9, 'x': array([0., 0., 0., 0., 0., 0., 0., 1., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 1., 0., 0.]), 'traffic': 121.6, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.002, 'PoSocialWelfare': 1.056, 'encoding_x': '4.0', 'encoding_alpha': '4.0'}",0.7000000000000020,375.0,374.62,374.4,-19.5,1.056,1.002,2.03589743589744,0.0,121.6,0,2,0,4
10-,10-19,OBJ.Attacker,0.1,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.08472394943237310,"{'PayoffD': 371.8, 'PayoffA': -0.5000000000000009, 'SocialWelfare': 371.3, 'x': array([1., 1., 0., 1., 1., 0., 1., 1., 1., 1.]), 'alpha': array([0., 0., 0., 0., 1., 0., 0., 0., 0., 0.]), 'traffic': 119.8, 'degradation': 2, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.031, 'encoding_x': '879.0', 'encoding_alpha': '32.0'}",13.600000000000000,375.0,382.84000000000000,371.8,-0.5000000000000010,1.031,1.009,29.1999999999999,0.0,119.8,2,4,1,30
10-,10-19,OBJ.Defender,0.1,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.05822873115539550,"{'PayoffD': 371.8, 'PayoffA': -12.500000000000002, 'SocialWelfare': 359.3, 'x': array([1., 0., 0., 0., 1., 0., 1., 1., 1., 0.]), 'alpha': array([0., 0., 0., 0., 1., 0., 0., 0., 0., 0.]), 'traffic': 119.8, 'degradation': 2, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.066, 'encoding_x': '558.0', 'encoding_alpha': '32.0'}",13.600000000000000,375.0,382.84000000000000,371.8,-12.500000000000000,1.066,1.009,3.088000000000000,0.0,119.8,2,6,1,18
10-,10-20,OBJ.Attacker,0.3,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.28353214263916000,"{'PayoffD': 317.28, 'PayoffA': 36.199999999999996, 'SocialWelfare': 353.47999999999996, 'x': array([0., 1., 1., 0., 0., 1., 1., 1., 0., 1.]), 'alpha': array([0., 1., 0., 1., 0., 0., 0., 0., 0., 0.]), 'traffic': 110.4, 'degradation': 10, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.182, 'PoSocialWelfare': 1.146, 'encoding_x': '413.0', 'encoding_alpha': '320.0'}",102.00000000000000,375.0,404.92,317.28,36.200000000000000,1.146,1.182,2.81767955801105,5.0,110.4,10,11,0,68
10-,10-20,OBJ.Defender,0.3,0.75,0.8,1.0,0.1,0.6400000000000000,1,0.1956195831298830,"{'PayoffD': 363.84000000000003, 'PayoffA': 32.2, 'SocialWelfare': 396.04, 'x': array([0., 1., 1., 1., 1., 0., 1., 1., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 1., 0., 0., 1., 0.]), 'traffic': 113.36000000000001, 'degradation': 7, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.031, 'PoSocialWelfare': 1.022, 'encoding_x': '492.0', 'encoding_alpha': '530.0'}",102.00000000000000,375.0,404.92,363.84000000000000,32.2,1.022,1.031,3.16770186335404,5.0,113.36000000000000,7,8,0,40
25,25-1,OBJ.Attacker,0.03,0.3,0.6,0.75,0,0.48,1,0.06571507453918460,"{'PayoffD': 781.3199999999999, 'PayoffA': 10.0, 'SocialWelfare': 791.3199999999999, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 316.38, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.003, 'encoding_x': '65536.0', 'encoding_alpha': '524288.0'}",15.0,788.0,793.32,781.3200000000000,10.0,1.003,1.009,1.5,5.0,316.38,1,4,0,6
25,25-1,OBJ.Defender,0.03,0.3,0.6,0.75,0,0.48,1,0.07682514190673830,"{'PayoffD': 781.3199999999999, 'PayoffA': 10.0, 'SocialWelfare': 791.3199999999999, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 316.38, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.003, 'encoding_x': '65536.0', 'encoding_alpha': '524288.0'}",15.0,788.0,793.32,781.3200000000000,10.0,1.003,1.009,1.5,5.0,316.38,1,4,0,12
25,25-2,OBJ.Attacker,0.1,0.3,0.6,0.75,0,0.48,1,0.08928942680358890,"{'PayoffD': 662.12, 'PayoffA': 48.6, 'SocialWelfare': 710.72, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 302.88, 'degradation': 5, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.19, 'PoSocialWelfare': 1.141, 'encoding_x': '16777216.0', 'encoding_alpha': '16809984.0'}",95.0,788.0,811.28,662.12,48.6,1.141,1.19,2.0,5.0,302.88,5,5,3,10
25,25-2,OBJ.Defender,0.1,0.3,0.6,0.75,0,0.48,1,0.13129925727844200,"{'PayoffD': 662.12, 'PayoffA': 48.6, 'SocialWelfare': 710.72, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 302.88, 'degradation': 5, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.19, 'PoSocialWelfare': 1.141, 'encoding_x': '16777216.0', 'encoding_alpha': '16809984.0'}",95.0,788.0,811.28,662.12,48.6,1.141,1.19,2.0,5.0,302.88,5,5,3,18
25,25-3,OBJ.Attacker,0.03,0.75,0.6,0.75,0,0.48,1,0.07051849365234380,"{'PayoffD': 781.3199999999999, 'PayoffA': 10.0, 'SocialWelfare': 791.3199999999999, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 316.38, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.003, 'encoding_x': '65536.0', 'encoding_alpha': '524288.0'}",15.0,788.0,793.32,781.3200000000000,10.0,1.003,1.009,1.5,5.0,316.38,1,4,0,6
25,25-3,OBJ.Defender,0.03,0.75,0.6,0.75,0,0.48,1,0.0784604549407959,"{'PayoffD': 781.3199999999999, 'PayoffA': 10.0, 'SocialWelfare': 791.3199999999999, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 316.38, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.003, 'encoding_x': '65536.0', 'encoding_alpha': '524288.0'}",15.0,788.0,793.32,781.3200000000000,10.0,1.003,1.009,1.5,5.0,316.38,1,4,0,12
25,25-4,OBJ.Attacker,0.1,0.75,0.6,0.75,0,0.48,1,0.09026741981506350,"{'PayoffD': 662.12, 'PayoffA': 48.6, 'SocialWelfare': 710.72, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 302.88, 'degradation': 5, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.19, 'PoSocialWelfare': 1.141, 'encoding_x': '16777216.0', 'encoding_alpha': '16809984.0'}",95.0,788.0,811.28,662.12,48.6,1.141,1.19,2.0,5.0,302.88,5,5,3,10
25,25-4,OBJ.Defender,0.1,0.75,0.6,0.75,0,0.48,1,0.12194609642028800,"{'PayoffD': 662.12, 'PayoffA': 48.6, 'SocialWelfare': 710.72, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 302.88, 'degradation': 5, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.19, 'PoSocialWelfare': 1.141, 'encoding_x': '16777216.0', 'encoding_alpha': '16809984.0'}",95.0,788.0,811.28,662.12,48.6,1.141,1.19,2.0,5.0,302.88,5,5,3,16
25,25-5,OBJ.Attacker,0.3,0.75,0.6,0.75,0,0.48,1,100.00791621208200,"{'PayoffD': 588.6800000000001, 'PayoffA': 128.4, 'SocialWelfare': 717.08, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 0., 1., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0.,
       0., 1., 0., 0., 0., 0., 1., 0.]), 'traffic': 269.96000000000004, 'degradation': 16, 'epx': 10.919999999999959, 'PoAggressivity': 1.001, 'PoSecurity': 1.339, 'PoSocialWelfare': 1.191, 'encoding_x': '16777218.0', 'encoding_alpha': '18096706.0'}",184.0,788.0,853.76,588.6800000000000,128.4,1.191,1.339,1.4,10.920000000000000,269.96000000000000,16,211,139,1348
25,25-5,OBJ.Defender,0.3,0.75,0.6,0.75,0,0.48,1,100.01928877830500,"{'PayoffD': 589.72, 'PayoffA': 129.4, 'SocialWelfare': 719.12, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 1., 1., 0., 0., 0., 0., 1., 0., 1., 0., 0., 0., 0., 0.,
       1., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 272.04, 'degradation': 15, 'epx': 10.67999999999995, 'PoAggressivity': 1.001, 'PoSecurity': 1.336, 'PoSocialWelfare': 1.187, 'encoding_x': '16777218.0', 'encoding_alpha': '19964034.0'}",184.0,788.0,853.76,589.72,129.4,1.187,1.336,1.4,10.68000000000000,272.04,15,83,143,922
25,25-6,OBJ.Attacker,0.03,0.3,0.8,1.0,0,0.6400000000000000,1,0.10521435737609900,"{'PayoffD': 768.2, 'PayoffA': 2.999999999999999, 'SocialWelfare': 771.2, 'x': array([0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 1., 0., 1., 0., 0., 0., 1.,
       1., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 319.0, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.026, 'PoSocialWelfare': 1.031, 'encoding_x': '872834.0', 'encoding_alpha': '16386.0'}",15.0,788.0,794.76,768.2,3.000000000000000,1.031,1.026,5,0.0,319.0,0,7,0,18
25,25-6,OBJ.Defender,0.03,0.3,0.8,1.0,0,0.6400000000000000,1,0.09999680519104000,"{'PayoffD': 768.2, 'PayoffA': 2.999999999999999, 'SocialWelfare': 771.2, 'x': array([0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 1., 0., 1., 0., 0., 0., 0.,
       1., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 319.0, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.026, 'PoSocialWelfare': 1.031, 'encoding_x': '872578.0', 'encoding_alpha': '16386.0'}",15.0,788.0,794.76,768.2,3.000000000000000,1.031,1.026,5,0.0,319.0,0,8,0,16
25,25-7,OBJ.Attacker,0.1,0.3,0.8,1.0,0,0.6400000000000000,1,5.013490676879880,"{'PayoffD': 775.5999999999999, 'PayoffA': 36.2, 'SocialWelfare': 811.8, 'x': array([1., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 311.32, 'degradation': 3, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.016, 'PoSocialWelfare': 1.006, 'encoding_x': '21308418.0', 'encoding_alpha': '98560.0'}",95.0,788.0,817.04,775.6000000000000,36.2,1.006,1.016,2.6,5.0,311.32,3,58,44,350
25,25-7,OBJ.Defender,0.1,0.3,0.8,1.0,0,0.6400000000000000,1,3.091374635696410,"{'PayoffD': 775.5999999999999, 'PayoffA': 36.2, 'SocialWelfare': 811.8, 'x': array([1., 1., 0., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0., 1., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 311.32, 'degradation': 3, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.016, 'PoSocialWelfare': 1.006, 'encoding_x': '25503746.0', 'encoding_alpha': '98560.0'}",95.0,788.0,817.04,775.6000000000000,36.2,1.006,1.016,2.6,5.0,311.32,3,18,53,126
25,25-8,OBJ.Attacker,0.03,0.75,0.8,1.0,0,0.6400000000000000,1,0.12277889251709000,"{'PayoffD': 768.2, 'PayoffA': 2.999999999999999, 'SocialWelfare': 771.2, 'x': array([0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 1., 0., 1., 0., 0., 0., 1.,
       1., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 319.0, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.026, 'PoSocialWelfare': 1.031, 'encoding_x': '872834.0', 'encoding_alpha': '16386.0'}",15.0,788.0,794.76,768.2,3.000000000000000,1.031,1.026,5,0.0,319.0,0,7,0,18
25,25-8,OBJ.Defender,0.03,0.75,0.8,1.0,0,0.6400000000000000,1,0.11141562461853000,"{'PayoffD': 768.2, 'PayoffA': 2.999999999999999, 'SocialWelfare': 771.2, 'x': array([0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 1., 0., 1., 0., 1., 0., 0.,
       1., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 319.0, 'degradation': 0, 'epx': 0.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.026, 'PoSocialWelfare': 1.031, 'encoding_x': '873602.0', 'encoding_alpha': '16386.0'}",15.0,788.0,794.76,768.2,3.000000000000000,1.031,1.026,5,0.0,319.0,0,8,0,18
25,25-9,OBJ.Attacker,0.1,0.75,0.8,1.0,0,0.6400000000000000,1,5.276366233825680,"{'PayoffD': 775.24, 'PayoffA': 27.2, 'SocialWelfare': 802.44, 'x': array([1., 1., 0., 0., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 1., 0., 1.,
       1., 0., 1., 1., 1., 1., 1., 0.]), 'alpha': array([0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 310.96, 'degradation': 3, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.016, 'PoSocialWelfare': 1.018, 'encoding_x': '27262398.0', 'encoding_alpha': '4259840.0'}",95.0,788.0,817.04,775.24,27.2,1.018,1.016,3.5,5.0,310.96,3,50,102,372
25,25-9,OBJ.Defender,0.1,0.75,0.8,1.0,0,0.6400000000000000,1,5.722508668899540,"{'PayoffD': 777.92, 'PayoffA': 33.0, 'SocialWelfare': 810.92, 'x': array([1., 0., 1., 1., 0., 0., 1., 0., 1., 1., 1., 1., 0., 1., 1., 1., 0.,
       1., 1., 1., 0., 0., 1., 1., 0.]), 'alpha': array([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 311.72, 'degradation': 3, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.013, 'PoSocialWelfare': 1.008, 'encoding_x': '23457510.0', 'encoding_alpha': '1048832.0'}",95.0,788.0,817.04,777.92,33.0,1.008,1.013,2.9,5.0,311.72,3,24,75,178
25-,25-10,OBJ.Attacker,0.3,0.75,0.8,1.0,0,0.6400000000000000,1,100.0072648525240,"{'PayoffD': 695.44, 'PayoffA': 113.8, 'SocialWelfare': 809.24, 'x': array([1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 1., 1., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       1., 1., 1., 1., 1., 0., 0., 0.]), 'traffic': 290.03999999999996, 'degradation': 9, 'epx': 15.3599999999999, 'PoAggressivity': 1.001, 'PoSecurity': 1.133, 'PoSocialWelfare': 1.077, 'encoding_x': '20972550.0', 'encoding_alpha': '16777464.0'}",184.0,788.0,871.8000000000000,695.44,113.8,1.077,1.133,1.6,15.3599999999999,290.04000000000000,9,23,180,278
25-,25-10,OBJ.Defender,0.3,0.75,0.8,1.0,0,0.6400000000000000,1,100.0034852027890,"{'PayoffD': 752.0, 'PayoffA': 102.0, 'SocialWelfare': 854.0, 'x': array([1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 1., 0.]), 'alpha': array([0., 1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 1., 0., 0., 1.]), 'traffic': 291.91999999999996, 'degradation': 9, 'epx': 26.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.048, 'PoSocialWelfare': 1.021, 'encoding_x': '20973574.0', 'encoding_alpha': '10493961.0'}",184.0,788.0,871.8000000000000,752.0,102.0,1.021,1.048,1.8,26.0,291.92000000000000,9,11,124,154
25-,25-11,OBJ.Attacker,0.03,0.3,0.6,0.75,0.1,0.48,1,0.09540939331054690,"{'PayoffD': 745.0699999999999, 'PayoffA': -36.19999999999999, 'SocialWelfare': 708.8699999999999, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 316.26000000000005, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.058, 'PoSocialWelfare': 1.055, 'encoding_x': '524290.0', 'encoding_alpha': '16386.0'}",-11.3,788.0,747.82,745.0700000000000,-36.20000000000000,1.055,1.058,1.6878453038674,5.0,316.26000000000000,1,4,20,14
25-,25-11,OBJ.Defender,0.03,0.3,0.6,0.75,0.1,0.48,1,0.0677497386932373,"{'PayoffD': 781.07, 'PayoffA': -36.300000000000004, 'SocialWelfare': 744.7700000000001, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       1., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 317.41999999999996, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.004, 'encoding_x': '16384.0', 'encoding_alpha': '128.0'}",-11.3,788.0,747.82,781.07,-36.300000000000000,1.004,1.009,1.68870523415978,5.0,317.42000000000000,1,4,0,8
25-,25-12,OBJ.Attacker,0.1,0.3,0.6,0.75,0.1,0.48,1,0.3733212947845460,"{'PayoffD': 623.35, 'PayoffA': 10.400000000000002, 'SocialWelfare': 633.75, 'x': array([1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 1., 0.]), 'traffic': 301.74, 'degradation': 6, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.264, 'PoSocialWelfare': 1.213, 'encoding_x': '17301506.0', 'encoding_alpha': '16777222.0'}",72.9,788.0,768.98,623.35,10.400000000000000,1.213,1.264,7.00961538461538,5.0,301.74,6,6,43,28
25-,25-12,OBJ.Defender,0.1,0.3,0.6,0.75,0.1,0.48,1,0.25576066970825200,"{'PayoffD': 623.6, 'PayoffA': 10.000000000000004, 'SocialWelfare': 633.6, 'x': array([1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 1., 0.]), 'traffic': 302.74, 'degradation': 5, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.264, 'PoSocialWelfare': 1.214, 'encoding_x': '16842754.0', 'encoding_alpha': '16777222.0'}",72.9,788.0,768.98,623.6,10.000000000000000,1.214,1.264,7.29,5.0,302.74,5,8,9,32
25-,25-13,OBJ.Attacker,0.03,0.75,0.6,0.75,0.1,0.48,1,0.09474611282348630,"{'PayoffD': 744.5699999999999, 'PayoffA': -35.8, 'SocialWelfare': 708.77, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'traffic': 316.01000000000005, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.058, 'PoSocialWelfare': 1.055, 'encoding_x': '258.0', 'encoding_alpha': '16386.0'}",8.300000000000000,788.0,747.82,744.5700000000000,-35.8,1.055,1.058,2.23184357541899,5.0,316.01000000000000,1,4,35,12
25-,25-13,OBJ.Defender,0.03,0.75,0.6,0.75,0.1,0.48,1,0.06395173072814940,"{'PayoffD': 781.07, 'PayoffA': -36.300000000000004, 'SocialWelfare': 744.7700000000001, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       1., 0., 0., 0., 0., 0., 0., 0.]), 'traffic': 317.41999999999996, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.0, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.004, 'encoding_x': '16384.0', 'encoding_alpha': '128.0'}",8.300000000000000,788.0,747.82,781.07,-36.300000000000000,1.004,1.009,2.228650137741050,5.0,317.42000000000000,1,4,0,8
25-,25-14,OBJ.Attacker,0.1,0.75,0.6,0.75,0.1,0.48,1,0.23611783981323200,"{'PayoffD': 623.35, 'PayoffA': 10.400000000000002, 'SocialWelfare': 633.75, 'x': array([1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 1., 0.]), 'traffic': 301.74, 'degradation': 6, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.264, 'PoSocialWelfare': 1.213, 'encoding_x': '17301506.0', 'encoding_alpha': '16777222.0'}",91.5,788.0,768.98,623.35,10.400000000000000,1.213,1.264,8.79807692307692,5.0,301.74,6,6,35,22
